metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata,,,,,
data_received,1740067594,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067594,786.408292,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067594,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067594,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067594,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067594,787.02875,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067594,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067594,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067594,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067594,789.716458,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067594,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067594,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067594,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067594,790.661292,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067594,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067594,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067594,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067594,792.618458,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067594,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067594,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067594,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067594,799.086875,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067594,1,,,,,,,,,contacts,,,,,,,,,,,,
http_reqs,1740067594,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067594,278.197,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067594,0.015,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067594,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067594,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067594,0.05,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067594,278.06,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067594,0.087,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067594,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067594,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067594,278.197,,,,,,,,,contacts,,,,,,vu=10,,,,,,
shared_iterations_rate,1740067594,1,,,,,,,,,contacts,,,,,,vu=10,,,,,,
shared_iterations_counter,1740067594,1,,,,,,,,,contacts,,,,,,vu=10,,,,,,
http_reqs,1740067594,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067594,307.026,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067594,0.011,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067594,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067594,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067594,0.082,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067594,306.826,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067594,0.118,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067594,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067594,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067594,307.026,,,,,,,,,contacts,,,,,,vu=1,,,,,,
shared_iterations_rate,1740067594,1,,,,,,,,,contacts,,,,,,vu=1,,,,,,
shared_iterations_counter,1740067594,1,,,,,,,,,contacts,,,,,,vu=1,,,,,,
http_reqs,1740067594,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067594,308.173,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067594,0.008,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067594,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067594,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067594,0.026,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067594,308.069,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067594,0.078,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067594,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067594,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067594,308.173,,,,,,,,,contacts,,,,,,vu=2,,,,,,
shared_iterations_rate,1740067594,1,,,,,,,,,contacts,,,,,,vu=2,,,,,,
shared_iterations_counter,1740067594,1,,,,,,,,,contacts,,,,,,vu=2,,,,,,
http_reqs,1740067594,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067594,279.079,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067594,0.01,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067594,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067594,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067594,0.057,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067594,278.932,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067594,0.09,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067594,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067594,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067594,279.079,,,,,,,,,contacts,,,,,,vu=4,,,,,,
shared_iterations_rate,1740067594,1,,,,,,,,,contacts,,,,,,vu=4,,,,,,
shared_iterations_counter,1740067594,1,,,,,,,,,contacts,,,,,,vu=4,,,,,,
vus,1740067595,10,,,,,,,,,,,,,,,,,,,,,
vus_max,1740067595,10,,,,,,,,,,,,,,,,,,,,,
http_reqs,1740067595,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067595,303.097,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067595,0.213,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067595,0.015,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067595,302.995,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067595,0.087,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067595,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067595,303.097,,,,,,,,,contacts,,,,,,vu=9,,,,,,
shared_iterations_rate,1740067595,1,,,,,,,,,contacts,,,,,,vu=9,,,,,,
shared_iterations_counter,1740067595,1,,,,,,,,,contacts,,,,,,vu=9,,,,,,
http_reqs,1740067595,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067595,306.389,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067595,0.025,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067595,0.035,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067595,306.19,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067595,0.164,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067595,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067595,306.389,,,,,,,,,contacts,,,,,,vu=8,,,,,,
shared_iterations_rate,1740067595,1,,,,,,,,,contacts,,,,,,vu=8,,,,,,
shared_iterations_counter,1740067595,1,,,,,,,,,contacts,,,,,,vu=8,,,,,,
http_reqs,1740067595,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067595,306.293,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067595,0.005,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067595,0.02,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067595,306.216,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067595,0.057,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067595,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
http_reqs,1740067595,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067595,306.486,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067595,0.009,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067595,0.021,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067595,306.397,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067595,0.068,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
shared_iterations_trend,1740067595,306.293,,,,,,,,,contacts,,,,,,vu=6,,,,,,
checks,1740067595,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_rate,1740067595,1,,,,,,,,,contacts,,,,,,vu=6,,,,,,
shared_iterations_trend,1740067595,306.486,,,,,,,,,contacts,,,,,,vu=3,,,,,,
shared_iterations_counter,1740067595,1,,,,,,,,,contacts,,,,,,vu=6,,,,,,
shared_iterations_rate,1740067595,1,,,,,,,,,contacts,,,,,,vu=3,,,,,,
shared_iterations_counter,1740067595,1,,,,,,,,,contacts,,,,,,vu=3,,,,,,
http_reqs,1740067595,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067595,305.724,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067595,0.006,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067595,0.025,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067595,305.656,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067595,0.043,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067595,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067595,305.724,,,,,,,,,contacts,,,,,,vu=5,,,,,,
shared_iterations_rate,1740067595,1,,,,,,,,,contacts,,,,,,vu=5,,,,,,
shared_iterations_counter,1740067595,1,,,,,,,,,contacts,,,,,,vu=5,,,,,,
http_reqs,1740067595,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067595,305.42,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067595,0.008,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067595,0.032,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067595,305.341,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067595,0.047,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067595,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067595,305.42,,,,,,,,,contacts,,,,,,vu=7,,,,,,
shared_iterations_rate,1740067595,1,,,,,,,,,contacts,,,,,,vu=7,,,,,,
shared_iterations_counter,1740067595,1,,,,,,,,,contacts,,,,,,vu=7,,,,,,
data_sent,1740067595,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067595,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067595,779.6425,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067595,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067595,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067595,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067595,808.617875,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067595,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067595,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067595,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067595,808.743208,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067595,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067595,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067595,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067595,780.683958,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067595,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067595,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067595,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067595,803.97325,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067595,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067595,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067595,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067595,807.4115,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067595,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067595,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067595,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067595,807.201292,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067595,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067595,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067595,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067595,807.015042,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067595,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067595,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067595,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067595,806.227417,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067595,1,,,,,,,,,contacts,,,,,,,,,,,,
data_sent,1740067595,110,,,,,,,,,contacts,,,,,,,,,,,,
data_received,1740067595,711,,,,,,,,,contacts,,,,,,,,,,,,
iteration_duration,1740067595,806.541709,,,,,,,,,contacts,,,,,,,,,,,,
iterations,1740067595,1,,,,,,,,,contacts,,,,,,,,,,,,
http_reqs,1740067595,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067595,265.331,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067595,0.009,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067595,0.032,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067595,265.251,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067595,0.048,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
checks,1740067595,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,,,
shared_iterations_trend,1740067595,265.331,,,,,,,,,contacts,,,,,,vu=10,,,,,,
shared_iterations_rate,1740067595,1,,,,,,,,,contacts,,,,,,vu=10,,,,,,
shared_iterations_counter,1740067595,1,,,,,,,,,contacts,,,,,,vu=10,,,,,,
http_reqs,1740067595,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_duration,1740067595,269.901,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_blocked,1740067595,0.007,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_connecting,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_tls_handshaking,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_sending,1740067595,0.026,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_waiting,1740067595,269.798,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_receiving,1740067595,0.077,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
http_req_failed,1740067595,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,,,
